	Prediction	Target	Scores	Runtime
94	1	1	0.8316	421.1767553999998
95	8	8	0.8316	0.007361200001469115
96	0	0	0.8316	421.1767553999998
97	1	1	0.8316	0.007361200001469115
98	6	4	0.8316	421.1767553999998
99	2	2	0.8316	0.007361200001469115
100	3	3	0.8316	421.1767553999998
101	6	6	0.8316	0.007361200001469115
102	7	7	0.8316	421.1767553999998
103	6	2	0.8316	0.007361200001469115
104	7	7	0.8316	421.1767553999998
105	8	8	0.8316	0.007361200001469115
106	5	5	0.8316	421.1767553999998
107	7	9	0.8316	0.007361200001469115
108	9	9	0.8316	421.1767553999998
109	4	4	0.8316	0.007361200001469115
110	2	2	0.8316	421.1767553999998
111	5	5	0.8316	0.007361200001469115
112	7	7	0.8316	421.1767553999998
113	0	0	0.8316	0.007361200001469115
114	5	5	0.8316	421.1767553999998
115	2	2	0.8316	0.007361200001469115
116	8	8	0.8316	421.1767553999998
117	4	6	0.8316	0.007361200001469115
118	7	7	0.8316	421.1767553999998
119	8	8	0.8316	0.007361200001469115
120	0	0	0.8316	421.1767553999998
121	0	0	0.8316	0.007361200001469115
122	9	9	0.8316	421.1767553999998
123	9	9	0.8316	0.007361200001469115
124	3	3	0.8316	421.1767553999998
125	0	0	0.8316	0.007361200001469115
126	8	8	0.8316	421.1767553999998
127	2	4	0.8316	0.007361200001469115
128	1	1	0.8316	421.1767553999998
129	5	5	0.8316	0.007361200001469115
130	2	4	0.8316	421.1767553999998
131	1	1	0.8316	0.007361200001469115
132	9	9	0.8316	421.1767553999998
133	1	1	0.8316	0.007361200001469115
134	8	8	0.8316	421.1767553999998
135	4	6	0.8316	0.007361200001469115
136	2	2	0.8316	421.1767553999998
137	1	1	0.8316	0.007361200001469115
138	2	2	0.8316	421.1767553999998
139	5	5	0.8316	0.007361200001469115
140	1	1	0.8316	421.1767553999998
141	6	0	0.8316	0.007361200001469115
142	0	0	0.8316	421.1767553999998
143	0	0	0.8316	0.007361200001469115
144	1	1	0.8316	421.1767553999998
145	6	6	0.8316	0.007361200001469115
146	1	1	0.8316	421.1767553999998
147	3	6	0.8316	0.007361200001469115
148	2	2	0.8316	421.1767553999998
149	2	2	0.8316	0.007361200001469115
150	3	4	0.8316	421.1767553999998
151	2	4	0.8316	0.007361200001469115
152	1	1	0.8316	421.1767553999998
153	3	4	0.8316	0.007361200001469115
154	5	5	0.8316	421.1767553999998
155	6	0	0.8316	0.007361200001469115
156	4	4	0.8316	421.1767553999998
157	7	7	0.8316	0.007361200001469115
158	9	9	0.8316	421.1767553999998
159	3	3	0.8316	0.007361200001469115
160	7	7	0.8316	421.1767553999998
161	2	2	0.8316	0.007361200001469115
162	3	3	0.8316	421.1767553999998
163	9	9	0.8316	0.007361200001469115
164	0	0	0.8316	421.1767553999998
165	9	9	0.8316	0.007361200001469115
166	4	4	0.8316	421.1767553999998
167	7	7	0.8316	0.007361200001469115
168	4	4	0.8316	421.1767553999998
169	2	2	0.8316	0.007361200001469115
170	0	0	0.8316	421.1767553999998
171	5	5	0.8316	0.007361200001469115
172	2	2	0.8316	421.1767553999998
173	1	1	0.8316	0.007361200001469115
174	2	2	0.8316	421.1767553999998
175	1	1	0.8316	0.007361200001469115
176	3	3	0.8316	421.1767553999998
177	0	0	0.8316	0.007361200001469115
178	9	9	0.8316	421.1767553999998
179	1	1	0.8316	0.007361200001469115
180	0	0	0.8316	421.1767553999998
181	9	9	0.8316	0.007361200001469115
182	6	3	0.8316	421.1767553999998
183	8	6	0.8316	0.007361200001469115
184	7	7	0.8316	421.1767553999998
185	9	9	0.8316	0.007361200001469115
186	9	9	0.8316	421.1767553999998
187	4	4	0.8316	0.007361200001469115
188	4	4	0.8316	421.1767553999998
189	7	7	0.8316	0.007361200001469115
190	1	1	0.8316	421.1767553999998
191	2	2	0.8316	0.007361200001469115
192	1	1	0.8316	421.1767553999998
193	6	6	0.8316	0.007361200001469115
194	3	3	0.8316	421.1767553999998
195	2	2	0.8316	0.007361200001469115
196	8	8	0.8316	421.1767553999998
197	3	3	0.8316	0.007361200001469115
198	6	6	0.8316	421.1767553999998
199	1	1	0.8316	0.007361200001469115
200	1	1	0.8316	421.1767553999998
201	0	0	0.8316	0.007361200001469115
202	2	2	0.8316	421.1767553999998
203	9	9	0.8316	0.007361200001469115
204	2	2	0.8316	421.1767553999998
205	4	4	0.8316	0.007361200001469115
206	0	0	0.8316	421.1767553999998
207	7	7	0.8316	0.007361200001469115
208	9	9	0.8316	421.1767553999998
209	8	8	0.8316	0.007361200001469115
210	4	4	0.8316	421.1767553999998
211	1	1	0.8316	0.007361200001469115
212	8	8	0.8316	421.1767553999998
213	4	4	0.8316	0.007361200001469115
214	1	1	0.8316	421.1767553999998
215	3	3	0.8316	0.007361200001469115
216	1	1	0.8316	421.1767553999998
217	6	6	0.8316	0.007361200001469115
218	7	7	0.8316	421.1767553999998
219	2	2	0.8316	0.007361200001469115
220	8	8	0.8316	421.1767553999998
221	8	5	0.8316	0.007361200001469115
222	6	2	0.8316	421.1767553999998
223	0	0	0.8316	0.007361200001469115
224	7	7	0.8316	421.1767553999998
225	7	7	0.8316	0.007361200001469115
226	6	6	0.8316	421.1767553999998
227	6	2	0.8316	0.007361200001469115
228	7	7	0.8316	421.1767553999998
229	0	0	0.8316	0.007361200001469115
230	7	7	0.8316	421.1767553999998
231	8	8	0.8316	0.007361200001469115
232	9	9	0.8316	421.1767553999998
233	2	2	0.8316	0.007361200001469115
234	9	9	0.8316	421.1767553999998
235	0	0	0.8316	0.007361200001469115
236	5	5	0.8316	421.1767553999998
237	1	1	0.8316	0.007361200001469115
238	4	4	0.8316	421.1767553999998
239	2	4	0.8316	0.007361200001469115
240	5	5	0.8316	421.1767553999998
241	8	6	0.8316	0.007361200001469115
242	9	9	0.8316	421.1767553999998
243	2	2	0.8316	0.007361200001469115
244	2	6	0.8316	421.1767553999998
245	8	8	0.8316	0.007361200001469115
246	6	6	0.8316	421.1767553999998
247	2	4	0.8316	0.007361200001469115
248	6	2	0.8316	421.1767553999998
249	4	2	0.8316	0.007361200001469115
250	9	9	0.8316	421.1767553999998
251	7	7	0.8316	0.007361200001469115
252	6	6	0.8316	421.1767553999998
253	5	5	0.8316	0.007361200001469115
254	5	5	0.8316	421.1767553999998
255	4	2	0.8316	0.007361200001469115
256	8	8	0.8316	421.1767553999998
257	5	5	0.8316	0.007361200001469115
258	2	2	0.8316	421.1767553999998
259	3	3	0.8316	0.007361200001469115
260	0	0	0.8316	421.1767553999998
261	4	4	0.8316	0.007361200001469115
262	8	8	0.8316	421.1767553999998
263	6	0	0.8316	0.007361200001469115
264	0	0	0.8316	421.1767553999998
265	6	6	0.8316	0.007361200001469115
266	3	3	0.8316	421.1767553999998
267	8	8	0.8316	0.007361200001469115
268	9	9	0.8316	421.1767553999998
269	6	6	0.8316	0.007361200001469115
270	1	1	0.8316	421.1767553999998
271	6	3	0.8316	0.007361200001469115
272	0	0	0.8316	421.1767553999998
273	2	2	0.8316	0.007361200001469115
274	3	3	0.8316	421.1767553999998
275	0	0	0.8316	0.007361200001469115
276	8	8	0.8316	421.1767553999998
277	3	3	0.8316	0.007361200001469115
278	7	7	0.8316	421.1767553999998
279	4	4	0.8316	0.007361200001469115
280	0	0	0.8316	421.1767553999998
281	1	1	0.8316	0.007361200001469115
282	2	6	0.8316	421.1767553999998
283	3	3	0.8316	0.007361200001469115
284	0	0	0.8316	421.1767553999998
285	6	6	0.8316	0.007361200001469115
286	6	6	0.8316	421.1767553999998
287	7	7	0.8316	0.007361200001469115
288	5	5	0.8316	421.1767553999998
289	3	4	0.8316	0.007361200001469115
290	5	5	0.8316	421.1767553999998
291	9	9	0.8316	0.007361200001469115
292	5	5	0.8316	421.1767553999998
293	6	6	0.8316	0.007361200001469115
294	5	5	0.8316	421.1767553999998
295	5	5	0.8316	0.007361200001469115
296	1	1	0.8316	421.1767553999998
297	9	9	0.8316	0.007361200001469115
298	8	8	0.8316	421.1767553999998
299	3	8	0.8316	0.007361200001469115
300	3	3	0.8316	421.1767553999998
301	3	3	0.8316	0.007361200001469115
302	6	6	0.8316	421.1767553999998
303	8	8	0.8316	0.007361200001469115
304	0	0	0.8316	421.1767553999998
305	0	0	0.8316	0.007361200001469115
306	2	2	0.8316	421.1767553999998
307	9	9	0.8316	0.007361200001469115
308	5	7	0.8316	421.1767553999998
309	7	7	0.8316	0.007361200001469115
310	1	1	0.8316	421.1767553999998
311	6	3	0.8316	0.007361200001469115
312	8	6	0.8316	421.1767553999998
313	6	4	0.8316	0.007361200001469115
314	2	2	0.8316	421.1767553999998
315	4	4	0.8316	0.007361200001469115
316	7	9	0.8316	421.1767553999998
317	1	1	0.8316	0.007361200001469115
318	6	6	0.8316	421.1767553999998
319	4	4	0.8316	0.007361200001469115
320	2	8	0.8316	421.1767553999998
321	2	2	0.8316	0.007361200001469115
322	6	6	0.8316	421.1767553999998
323	5	5	0.8316	0.007361200001469115
324	6	4	0.8316	421.1767553999998
325	2	6	0.8316	0.007361200001469115
326	7	7	0.8316	421.1767553999998
327	7	7	0.8316	0.007361200001469115
328	7	7	0.8316	421.1767553999998
329	3	3	0.8316	0.007361200001469115
330	3	3	0.8316	421.1767553999998
331	7	7	0.8316	0.007361200001469115
332	6	0	0.8316	421.1767553999998
333	7	7	0.8316	0.007361200001469115
334	1	1	0.8316	421.1767553999998
335	3	3	0.8316	0.007361200001469115
336	7	7	0.8316	421.1767553999998
337	2	2	0.8316	0.007361200001469115
338	2	2	0.8316	421.1767553999998
339	3	3	0.8316	0.007361200001469115
340	4	4	0.8316	421.1767553999998
341	6	0	0.8316	0.007361200001469115
342	3	3	0.8316	421.1767553999998
343	1	1	0.8316	0.007361200001469115
344	0	6	0.8316	421.1767553999998
345	1	1	0.8316	0.007361200001469115
346	9	9	0.8316	421.1767553999998
347	4	4	0.8316	0.007361200001469115
348	9	9	0.8316	421.1767553999998
349	9	9	0.8316	0.007361200001469115
350	1	1	0.8316	421.1767553999998
351	7	7	0.8316	0.007361200001469115
352	6	8	0.8316	421.1767553999998
353	3	3	0.8316	0.007361200001469115
354	6	6	0.8316	421.1767553999998
355	0	0	0.8316	0.007361200001469115
356	2	2	0.8316	421.1767553999998
357	4	4	0.8316	0.007361200001469115
358	8	8	0.8316	421.1767553999998
359	6	0	0.8316	0.007361200001469115
360	1	1	0.8316	421.1767553999998
361	2	2	0.8316	0.007361200001469115
362	2	2	0.8316	421.1767553999998
363	4	4	0.8316	0.007361200001469115
364	4	4	0.8316	421.1767553999998
365	7	7	0.8316	0.007361200001469115
366	3	3	0.8316	421.1767553999998
367	4	2	0.8316	0.007361200001469115
368	2	2	0.8316	421.1767553999998
369	5	5	0.8316	0.007361200001469115
370	0	0	0.8316	421.1767553999998
371	7	7	0.8316	0.007361200001469115
372	9	9	0.8316	421.1767553999998
373	4	4	0.8316	0.007361200001469115
374	0	0	0.8316	421.1767553999998
375	9	9	0.8316	0.007361200001469115
376	3	3	0.8316	421.1767553999998
377	9	9	0.8316	0.007361200001469115
378	8	4	0.8316	421.1767553999998
379	2	2	0.8316	0.007361200001469115
380	5	5	0.8316	421.1767553999998
381	6	0	0.8316	0.007361200001469115
382	0	2	0.8316	421.1767553999998
383	3	3	0.8316	0.007361200001469115
384	5	5	0.8316	421.1767553999998
385	8	8	0.8316	0.007361200001469115
386	1	1	0.8316	421.1767553999998
387	6	6	0.8316	0.007361200001469115
388	2	2	0.8316	421.1767553999998
389	6	6	0.8316	0.007361200001469115
390	6	6	0.8316	421.1767553999998
391	4	4	0.8316	0.007361200001469115
392	9	9	0.8316	421.1767553999998
393	5	5	0.8316	0.007361200001469115
394	2	2	0.8316	421.1767553999998
395	0	0	0.8316	0.007361200001469115
396	6	4	0.8316	421.1767553999998
397	6	6	0.8316	0.007361200001469115
398	1	1	0.8316	421.1767553999998
399	2	2	0.8316	0.007361200001469115
400	0	0	0.8316	421.1767553999998
401	9	9	0.8316	0.007361200001469115
402	7	7	0.8316	421.1767553999998
403	0	0	0.8316	0.007361200001469115
404	6	4	0.8316	421.1767553999998
405	4	4	0.8316	0.007361200001469115
406	2	6	0.8316	421.1767553999998
407	6	6	0.8316	0.007361200001469115
408	2	2	0.8316	421.1767553999998
409	3	1	0.8316	0.007361200001469115
410	3	0	0.8316	421.1767553999998
411	6	6	0.8316	0.007361200001469115
412	7	7	0.8316	421.1767553999998
413	2	2	0.8316	0.007361200001469115
414	9	9	0.8316	421.1767553999998
415	4	4	0.8316	0.007361200001469115
416	2	2	0.8316	421.1767553999998
417	1	1	0.8316	0.007361200001469115
418	5	5	0.8316	421.1767553999998
419	4	4	0.8316	0.007361200001469115
420	5	5	0.8316	421.1767553999998
421	3	3	0.8316	0.007361200001469115
422	8	8	0.8316	421.1767553999998
423	5	5	0.8316	0.007361200001469115
424	8	8	0.8316	421.1767553999998
425	4	4	0.8316	0.007361200001469115
426	4	4	0.8316	421.1767553999998
427	8	8	0.8316	0.007361200001469115
428	9	9	0.8316	421.1767553999998
429	8	8	0.8316	0.007361200001469115
430	6	6	0.8316	421.1767553999998
431	2	2	0.8316	0.007361200001469115
432	4	4	0.8316	421.1767553999998
433	4	4	0.8316	0.007361200001469115
434	2	2	0.8316	421.1767553999998
435	4	4	0.8316	0.007361200001469115
436	1	1	0.8316	421.1767553999998
437	6	6	0.8316	0.007361200001469115
438	1	1	0.8316	421.1767553999998
439	3	3	0.8316	0.007361200001469115
440	0	0	0.8316	421.1767553999998
441	7	9	0.8316	0.007361200001469115
442	8	8	0.8316	421.1767553999998
443	8	8	0.8316	0.007361200001469115
444	6	6	0.8316	421.1767553999998
445	5	5	0.8316	0.007361200001469115
446	3	3	0.8316	421.1767553999998
447	1	1	0.8316	0.007361200001469115
448	9	9	0.8316	421.1767553999998
449	5	5	0.8316	0.007361200001469115
450	3	3	0.8316	421.1767553999998
451	3	3	0.8316	0.007361200001469115
452	6	0	0.8316	421.1767553999998
453	1	1	0.8316	0.007361200001469115
454	3	0	0.8316	421.1767553999998
455	2	2	0.8316	0.007361200001469115
456	9	9	0.8316	421.1767553999998
457	4	2	0.8316	0.007361200001469115
458	0	0	0.8316	421.1767553999998
459	6	6	0.8316	0.007361200001469115
460	1	3	0.8316	421.1767553999998
461	4	4	0.8316	0.007361200001469115
462	2	2	0.8316	421.1767553999998
463	0	0	0.8316	0.007361200001469115
464	0	0	0.8316	421.1767553999998
465	3	3	0.8316	0.007361200001469115
466	3	3	0.8316	421.1767553999998
467	8	8	0.8316	0.007361200001469115
468	6	2	0.8316	421.1767553999998
469	8	8	0.8316	0.007361200001469115
470	9	9	0.8316	421.1767553999998
471	2	4	0.8316	0.007361200001469115
472	0	0	0.8316	421.1767553999998
473	7	7	0.8316	0.007361200001469115
474	2	6	0.8316	421.1767553999998
475	4	4	0.8316	0.007361200001469115
476	6	4	0.8316	421.1767553999998
477	5	9	0.8316	0.007361200001469115
478	2	2	0.8316	421.1767553999998
479	9	9	0.8316	0.007361200001469115
480	5	5	0.8316	421.1767553999998
481	9	9	0.8316	0.007361200001469115
482	3	3	0.8316	421.1767553999998
483	7	7	0.8316	0.007361200001469115
484	5	5	0.8316	421.1767553999998
485	7	7	0.8316	0.007361200001469115
486	8	8	0.8316	421.1767553999998
487	1	1	0.8316	0.007361200001469115
488	0	0	0.8316	421.1767553999998
489	0	0	0.8316	0.007361200001469115
490	2	3	0.8316	421.1767553999998
491	4	4	0.8316	0.007361200001469115
492	8	8	0.8316	421.1767553999998
493	9	9	0.8316	0.007361200001469115
494	7	7	0.8316	421.1767553999998
495	9	9	0.8316	0.007361200001469115
496	1	1	0.8316	421.1767553999998
497	2	2	0.8316	0.007361200001469115
498	7	7	0.8316	421.1767553999998
499	0	0	0.8316	0.007361200001469115
500	2	2	0.8316	421.1767553999998
501	0	0	0.8316	0.007361200001469115
502	5	5	0.8316	421.1767553999998
503	7	7	0.8316	0.007361200001469115
504	1	1	0.8316	421.1767553999998
505	8	8	0.8316	0.007361200001469115
506	2	2	0.8316	421.1767553999998
507	2	2	0.8316	0.007361200001469115
508	2	2	0.8316	421.1767553999998
509	2	2	0.8316	0.007361200001469115
510	2	4	0.8316	421.1767553999998
511	2	2	0.8316	0.007361200001469115
512	1	6	0.8316	421.1767553999998
513	1	1	0.8316	0.007361200001469115
514	9	9	0.8316	421.1767553999998
515	5	8	0.8316	0.007361200001469115
516	5	5	0.8316	421.1767553999998
517	1	1	0.8316	0.007361200001469115
518	9	9	0.8316	421.1767553999998
519	1	1	0.8316	0.007361200001469115
520	6	2	0.8316	421.1767553999998
521	8	8	0.8316	0.007361200001469115
522	3	3	0.8316	421.1767553999998
523	8	8	0.8316	0.007361200001469115
524	9	9	0.8316	421.1767553999998
525	2	2	0.8316	0.007361200001469115
526	6	4	0.8316	421.1767553999998
527	6	2	0.8316	0.007361200001469115
528	8	8	0.8316	421.1767553999998
529	6	8	0.8316	0.007361200001469115
530	2	2	0.8316	421.1767553999998
531	6	0	0.8316	0.007361200001469115
532	5	5	0.8316	421.1767553999998
533	8	8	0.8316	0.007361200001469115
534	8	8	0.8316	421.1767553999998
535	5	5	0.8316	0.007361200001469115
536	3	3	0.8316	421.1767553999998
537	9	9	0.8316	0.007361200001469115
538	4	4	0.8316	421.1767553999998
539	3	3	0.8316	0.007361200001469115
540	4	4	0.8316	421.1767553999998
541	2	4	0.8316	0.007361200001469115
542	5	5	0.8316	421.1767553999998
543	1	1	0.8316	0.007361200001469115
544	3	0	0.8316	421.1767553999998
545	1	1	0.8316	0.007361200001469115
546	4	2	0.8316	421.1767553999998
547	0	0	0.8316	0.007361200001469115
548	4	6	0.8316	421.1767553999998
549	9	9	0.8316	0.007361200001469115
550	6	6	0.8316	421.1767553999998
551	1	1	0.8316	0.007361200001469115
552	5	5	0.8316	421.1767553999998
553	1	1	0.8316	0.007361200001469115
554	1	1	0.8316	421.1767553999998
555	1	1	0.8316	0.007361200001469115
556	9	9	0.8316	421.1767553999998
557	3	3	0.8316	0.007361200001469115
558	4	4	0.8316	421.1767553999998
559	5	5	0.8316	0.007361200001469115
560	3	3	0.8316	421.1767553999998
561	6	6	0.8316	0.007361200001469115
562	2	6	0.8316	421.1767553999998
563	0	6	0.8316	0.007361200001469115
564	4	4	0.8316	421.1767553999998
565	0	6	0.8316	0.007361200001469115
566	0	0	0.8316	421.1767553999998
567	5	5	0.8316	0.007361200001469115
568	8	8	0.8316	421.1767553999998
569	2	3	0.8316	0.007361200001469115
570	6	3	0.8316	421.1767553999998
571	4	4	0.8316	0.007361200001469115
572	0	6	0.8316	421.1767553999998
573	5	7	0.8316	0.007361200001469115
574	7	7	0.8316	421.1767553999998
575	8	8	0.8316	0.007361200001469115
576	9	9	0.8316	421.1767553999998
577	3	0	0.8316	0.007361200001469115
578	6	3	0.8316	421.1767553999998
579	8	8	0.8316	0.007361200001469115
580	7	7	0.8316	421.1767553999998
581	6	6	0.8316	0.007361200001469115
582	7	7	0.8316	421.1767553999998
583	9	9	0.8316	0.007361200001469115
584	3	3	0.8316	421.1767553999998
585	4	4	0.8316	0.007361200001469115
586	0	6	0.8316	421.1767553999998
587	6	6	0.8316	0.007361200001469115
588	5	5	0.8316	421.1767553999998
589	6	0	0.8316	0.007361200001469115
590	1	1	0.8316	421.1767553999998
591	1	1	0.8316	0.007361200001469115
592	5	5	0.8316	421.1767553999998
593	9	9	0.8316	0.007361200001469115
594	4	4	0.8316	421.1767553999998
595	2	6	0.8316	0.007361200001469115
596	5	5	0.8316	421.1767553999998
597	7	7	0.8316	0.007361200001469115
598	8	8	0.8316	421.1767553999998
599	1	1	0.8316	0.007361200001469115
600	2	2	0.8316	421.1767553999998
601	9	9	0.8316	0.007361200001469115
602	7	7	0.8316	421.1767553999998
603	7	7	0.8316	0.007361200001469115
604	1	1	0.8316	421.1767553999998
605	0	0	0.8316	0.007361200001469115
606	9	9	0.8316	421.1767553999998
607	6	3	0.8316	0.007361200001469115
608	6	2	0.8316	421.1767553999998
609	9	9	0.8316	0.007361200001469115
610	0	0	0.8316	421.1767553999998
611	7	7	0.8316	0.007361200001469115
612	6	6	0.8316	421.1767553999998
613	8	8	0.8316	0.007361200001469115
614	2	2	0.8316	421.1767553999998
615	7	7	0.8316	0.007361200001469115
616	3	0	0.8316	421.1767553999998
617	2	2	0.8316	0.007361200001469115
618	3	3	0.8316	421.1767553999998
619	8	8	0.8316	0.007361200001469115
620	2	2	0.8316	421.1767553999998
621	2	2	0.8316	0.007361200001469115
622	8	6	0.8316	421.1767553999998
623	9	9	0.8316	0.007361200001469115
624	3	3	0.8316	421.1767553999998
625	0	0	0.8316	0.007361200001469115
626	7	7	0.8316	421.1767553999998
627	8	8	0.8316	0.007361200001469115
628	6	6	0.8316	421.1767553999998
629	2	2	0.8316	0.007361200001469115
630	9	9	0.8316	421.1767553999998
631	4	4	0.8316	0.007361200001469115
632	6	2	0.8316	421.1767553999998
633	6	6	0.8316	0.007361200001469115
634	2	6	0.8316	421.1767553999998
635	1	8	0.8316	0.007361200001469115
636	0	0	0.8316	421.1767553999998
637	4	4	0.8316	0.007361200001469115
638	4	4	0.8316	421.1767553999998
639	2	4	0.8316	0.007361200001469115
640	7	7	0.8316	421.1767553999998
641	5	5	0.8316	0.007361200001469115
642	8	8	0.8316	421.1767553999998
643	4	4	0.8316	0.007361200001469115
644	9	9	0.8316	421.1767553999998
645	1	1	0.8316	0.007361200001469115
646	0	0	0.8316	421.1767553999998
647	5	5	0.8316	0.007361200001469115
648	4	4	0.8316	421.1767553999998
649	4	4	0.8316	0.007361200001469115
650	4	4	0.8316	421.1767553999998
651	0	0	0.8316	0.007361200001469115
652	0	0	0.8316	421.1767553999998
653	4	4	0.8316	0.007361200001469115
654	5	5	0.8316	421.1767553999998
655	6	6	0.8316	0.007361200001469115
656	0	0	0.8316	421.1767553999998
657	4	4	0.8316	0.007361200001469115
658	5	5	0.8316	421.1767553999998
659	4	4	0.8316	0.007361200001469115
660	1	1	0.8316	421.1767553999998
661	1	3	0.8316	0.007361200001469115
662	1	1	0.8316	421.1767553999998
663	3	1	0.8316	0.007361200001469115
664	4	6	0.8316	421.1767553999998
665	4	4	0.8316	0.007361200001469115
666	3	3	0.8316	421.1767553999998
667	8	8	0.8316	0.007361200001469115
668	2	2	0.8316	421.1767553999998
669	0	8	0.8316	0.007361200001469115
670	6	2	0.8316	421.1767553999998
671	5	7	0.8316	0.007361200001469115
672	0	0	0.8316	421.1767553999998
673	4	4	0.8316	0.007361200001469115
674	0	0	0.8316	421.1767553999998
675	8	8	0.8316	0.007361200001469115
676	5	5	0.8316	421.1767553999998
677	0	0	0.8316	0.007361200001469115
678	8	8	0.8316	421.1767553999998
679	2	2	0.8316	0.007361200001469115
680	9	9	0.8316	421.1767553999998
681	2	0	0.8316	0.007361200001469115
682	8	8	0.8316	421.1767553999998
683	9	9	0.8316	0.007361200001469115
684	6	6	0.8316	421.1767553999998
685	3	4	0.8316	0.007361200001469115
686	2	2	0.8316	421.1767553999998
687	9	9	0.8316	0.007361200001469115
688	2	3	0.8316	421.1767553999998
689	2	4	0.8316	0.007361200001469115
690	5	5	0.8316	421.1767553999998
691	0	0	0.8316	0.007361200001469115
692	9	9	0.8316	421.1767553999998
693	5	5	0.8316	0.007361200001469115
694	3	3	0.8316	421.1767553999998
695	6	6	0.8316	0.007361200001469115
696	6	6	0.8316	421.1767553999998
697	6	8	0.8316	0.007361200001469115
698	3	3	0.8316	421.1767553999998
699	3	3	0.8316	0.007361200001469115
700	8	8	0.8316	421.1767553999998
701	3	1	0.8316	0.007361200001469115
702	2	4	0.8316	421.1767553999998
703	0	0	0.8316	0.007361200001469115
704	9	9	0.8316	421.1767553999998
705	7	7	0.8316	0.007361200001469115
706	7	9	0.8316	421.1767553999998
707	4	4	0.8316	0.007361200001469115
708	8	8	0.8316	421.1767553999998
709	9	9	0.8316	0.007361200001469115
710	1	1	0.8316	421.1767553999998
711	3	6	0.8316	0.007361200001469115
712	7	7	0.8316	421.1767553999998
713	3	3	0.8316	0.007361200001469115
714	0	0	0.8316	421.1767553999998
715	2	2	0.8316	0.007361200001469115
