	Prediction	Target	Scores	Runtime
122	9	9	0.8794000148773193	345.6298833000001
123	9	9	0.8794000148773193	0.7433101999995415
124	3	3	0.8794000148773193	345.6298833000001
125	0	0	0.8794000148773193	0.7433101999995415
126	8	8	0.8794000148773193	345.6298833000001
127	2	4	0.8794000148773193	0.7433101999995415
128	1	1	0.8794000148773193	345.6298833000001
129	5	5	0.8794000148773193	0.7433101999995415
130	4	4	0.8794000148773193	345.6298833000001
131	1	1	0.8794000148773193	0.7433101999995415
132	9	9	0.8794000148773193	345.6298833000001
133	1	1	0.8794000148773193	0.7433101999995415
134	8	8	0.8794000148773193	345.6298833000001
135	4	6	0.8794000148773193	0.7433101999995415
136	2	2	0.8794000148773193	345.6298833000001
137	1	1	0.8794000148773193	0.7433101999995415
138	2	2	0.8794000148773193	345.6298833000001
139	5	5	0.8794000148773193	0.7433101999995415
140	1	1	0.8794000148773193	345.6298833000001
141	0	0	0.8794000148773193	0.7433101999995415
142	0	0	0.8794000148773193	345.6298833000001
143	0	0	0.8794000148773193	0.7433101999995415
144	1	1	0.8794000148773193	345.6298833000001
145	6	6	0.8794000148773193	0.7433101999995415
146	1	1	0.8794000148773193	345.6298833000001
147	3	6	0.8794000148773193	0.7433101999995415
148	2	2	0.8794000148773193	345.6298833000001
149	2	2	0.8794000148773193	0.7433101999995415
150	3	4	0.8794000148773193	345.6298833000001
151	2	4	0.8794000148773193	0.7433101999995415
152	1	1	0.8794000148773193	345.6298833000001
153	3	4	0.8794000148773193	0.7433101999995415
154	5	5	0.8794000148773193	345.6298833000001
155	0	0	0.8794000148773193	0.7433101999995415
156	4	4	0.8794000148773193	345.6298833000001
157	7	7	0.8794000148773193	0.7433101999995415
158	9	9	0.8794000148773193	345.6298833000001
159	3	3	0.8794000148773193	0.7433101999995415
160	7	7	0.8794000148773193	345.6298833000001
161	2	2	0.8794000148773193	0.7433101999995415
162	3	3	0.8794000148773193	345.6298833000001
163	9	9	0.8794000148773193	0.7433101999995415
164	0	0	0.8794000148773193	345.6298833000001
165	9	9	0.8794000148773193	0.7433101999995415
166	4	4	0.8794000148773193	345.6298833000001
167	7	7	0.8794000148773193	0.7433101999995415
168	4	4	0.8794000148773193	345.6298833000001
169	2	2	0.8794000148773193	0.7433101999995415
170	0	0	0.8794000148773193	345.6298833000001
171	5	5	0.8794000148773193	0.7433101999995415
172	6	2	0.8794000148773193	345.6298833000001
173	1	1	0.8794000148773193	0.7433101999995415
174	2	2	0.8794000148773193	345.6298833000001
175	1	1	0.8794000148773193	0.7433101999995415
176	3	3	0.8794000148773193	345.6298833000001
177	0	0	0.8794000148773193	0.7433101999995415
178	9	9	0.8794000148773193	345.6298833000001
179	1	1	0.8794000148773193	0.7433101999995415
180	0	0	0.8794000148773193	345.6298833000001
181	9	9	0.8794000148773193	0.7433101999995415
182	0	3	0.8794000148773193	345.6298833000001
183	6	6	0.8794000148773193	0.7433101999995415
184	7	7	0.8794000148773193	345.6298833000001
185	9	9	0.8794000148773193	0.7433101999995415
186	9	9	0.8794000148773193	345.6298833000001
187	4	4	0.8794000148773193	0.7433101999995415
188	4	4	0.8794000148773193	345.6298833000001
189	7	7	0.8794000148773193	0.7433101999995415
190	1	1	0.8794000148773193	345.6298833000001
191	2	2	0.8794000148773193	0.7433101999995415
192	3	1	0.8794000148773193	345.6298833000001
193	6	6	0.8794000148773193	0.7433101999995415
194	3	3	0.8794000148773193	345.6298833000001
195	2	2	0.8794000148773193	0.7433101999995415
196	8	8	0.8794000148773193	345.6298833000001
197	3	3	0.8794000148773193	0.7433101999995415
198	6	6	0.8794000148773193	345.6298833000001
199	1	1	0.8794000148773193	0.7433101999995415
200	1	1	0.8794000148773193	345.6298833000001
201	0	0	0.8794000148773193	0.7433101999995415
202	2	2	0.8794000148773193	345.6298833000001
203	9	9	0.8794000148773193	0.7433101999995415
204	2	2	0.8794000148773193	345.6298833000001
205	4	4	0.8794000148773193	0.7433101999995415
206	0	0	0.8794000148773193	345.6298833000001
207	7	7	0.8794000148773193	0.7433101999995415
208	9	9	0.8794000148773193	345.6298833000001
209	8	8	0.8794000148773193	0.7433101999995415
210	4	4	0.8794000148773193	345.6298833000001
211	1	1	0.8794000148773193	0.7433101999995415
212	8	8	0.8794000148773193	345.6298833000001
213	4	4	0.8794000148773193	0.7433101999995415
214	1	1	0.8794000148773193	345.6298833000001
215	3	3	0.8794000148773193	0.7433101999995415
216	1	1	0.8794000148773193	345.6298833000001
217	6	6	0.8794000148773193	0.7433101999995415
218	7	7	0.8794000148773193	345.6298833000001
219	2	2	0.8794000148773193	0.7433101999995415
220	8	8	0.8794000148773193	345.6298833000001
221	5	5	0.8794000148773193	0.7433101999995415
222	6	2	0.8794000148773193	345.6298833000001
223	0	0	0.8794000148773193	0.7433101999995415
224	7	7	0.8794000148773193	345.6298833000001
225	7	7	0.8794000148773193	0.7433101999995415
226	6	6	0.8794000148773193	345.6298833000001
227	6	2	0.8794000148773193	0.7433101999995415
228	7	7	0.8794000148773193	345.6298833000001
229	0	0	0.8794000148773193	0.7433101999995415
230	7	7	0.8794000148773193	345.6298833000001
231	8	8	0.8794000148773193	0.7433101999995415
232	9	9	0.8794000148773193	345.6298833000001
233	2	2	0.8794000148773193	0.7433101999995415
234	9	9	0.8794000148773193	345.6298833000001
235	0	0	0.8794000148773193	0.7433101999995415
236	5	5	0.8794000148773193	345.6298833000001
237	1	1	0.8794000148773193	0.7433101999995415
238	4	4	0.8794000148773193	345.6298833000001
239	2	4	0.8794000148773193	0.7433101999995415
240	5	5	0.8794000148773193	345.6298833000001
241	4	6	0.8794000148773193	0.7433101999995415
242	9	9	0.8794000148773193	345.6298833000001
243	2	2	0.8794000148773193	0.7433101999995415
244	2	6	0.8794000148773193	345.6298833000001
245	8	8	0.8794000148773193	0.7433101999995415
246	6	6	0.8794000148773193	345.6298833000001
247	4	4	0.8794000148773193	0.7433101999995415
248	2	2	0.8794000148773193	345.6298833000001
249	4	2	0.8794000148773193	0.7433101999995415
250	9	9	0.8794000148773193	345.6298833000001
251	7	7	0.8794000148773193	0.7433101999995415
252	6	6	0.8794000148773193	345.6298833000001
253	5	5	0.8794000148773193	0.7433101999995415
254	5	5	0.8794000148773193	345.6298833000001
255	2	2	0.8794000148773193	0.7433101999995415
256	8	8	0.8794000148773193	345.6298833000001
257	5	5	0.8794000148773193	0.7433101999995415
258	2	2	0.8794000148773193	345.6298833000001
259	3	3	0.8794000148773193	0.7433101999995415
260	0	0	0.8794000148773193	345.6298833000001
261	4	4	0.8794000148773193	0.7433101999995415
262	8	8	0.8794000148773193	345.6298833000001
263	0	0	0.8794000148773193	0.7433101999995415
264	0	0	0.8794000148773193	345.6298833000001
265	6	6	0.8794000148773193	0.7433101999995415
266	3	3	0.8794000148773193	345.6298833000001
267	8	8	0.8794000148773193	0.7433101999995415
268	9	9	0.8794000148773193	345.6298833000001
269	6	6	0.8794000148773193	0.7433101999995415
270	1	1	0.8794000148773193	345.6298833000001
271	2	3	0.8794000148773193	0.7433101999995415
272	0	0	0.8794000148773193	345.6298833000001
273	2	2	0.8794000148773193	0.7433101999995415
274	3	3	0.8794000148773193	345.6298833000001
275	0	0	0.8794000148773193	0.7433101999995415
276	8	8	0.8794000148773193	345.6298833000001
277	3	3	0.8794000148773193	0.7433101999995415
278	7	7	0.8794000148773193	345.6298833000001
279	4	4	0.8794000148773193	0.7433101999995415
280	0	0	0.8794000148773193	345.6298833000001
281	1	1	0.8794000148773193	0.7433101999995415
282	2	6	0.8794000148773193	345.6298833000001
283	3	3	0.8794000148773193	0.7433101999995415
284	0	0	0.8794000148773193	345.6298833000001
285	6	6	0.8794000148773193	0.7433101999995415
286	6	6	0.8794000148773193	345.6298833000001
287	7	7	0.8794000148773193	0.7433101999995415
288	5	5	0.8794000148773193	345.6298833000001
289	4	4	0.8794000148773193	0.7433101999995415
290	5	5	0.8794000148773193	345.6298833000001
291	9	9	0.8794000148773193	0.7433101999995415
292	5	5	0.8794000148773193	345.6298833000001
293	6	6	0.8794000148773193	0.7433101999995415
294	5	5	0.8794000148773193	345.6298833000001
295	5	5	0.8794000148773193	0.7433101999995415
296	1	1	0.8794000148773193	345.6298833000001
297	9	9	0.8794000148773193	0.7433101999995415
298	8	8	0.8794000148773193	345.6298833000001
299	8	8	0.8794000148773193	0.7433101999995415
300	3	3	0.8794000148773193	345.6298833000001
301	3	3	0.8794000148773193	0.7433101999995415
302	6	6	0.8794000148773193	345.6298833000001
303	8	8	0.8794000148773193	0.7433101999995415
304	0	0	0.8794000148773193	345.6298833000001
305	0	0	0.8794000148773193	0.7433101999995415
306	2	2	0.8794000148773193	345.6298833000001
307	9	9	0.8794000148773193	0.7433101999995415
308	5	7	0.8794000148773193	345.6298833000001
309	7	7	0.8794000148773193	0.7433101999995415
310	1	1	0.8794000148773193	345.6298833000001
311	3	3	0.8794000148773193	0.7433101999995415
312	6	6	0.8794000148773193	345.6298833000001
313	6	4	0.8794000148773193	0.7433101999995415
314	6	2	0.8794000148773193	345.6298833000001
315	4	4	0.8794000148773193	0.7433101999995415
316	7	9	0.8794000148773193	345.6298833000001
317	1	1	0.8794000148773193	0.7433101999995415
318	6	6	0.8794000148773193	345.6298833000001
319	4	4	0.8794000148773193	0.7433101999995415
320	8	8	0.8794000148773193	345.6298833000001
321	2	2	0.8794000148773193	0.7433101999995415
322	6	6	0.8794000148773193	345.6298833000001
323	5	5	0.8794000148773193	0.7433101999995415
324	6	4	0.8794000148773193	345.6298833000001
325	2	6	0.8794000148773193	0.7433101999995415
326	7	7	0.8794000148773193	345.6298833000001
327	7	7	0.8794000148773193	0.7433101999995415
328	7	7	0.8794000148773193	345.6298833000001
329	3	3	0.8794000148773193	0.7433101999995415
330	3	3	0.8794000148773193	345.6298833000001
331	7	7	0.8794000148773193	0.7433101999995415
332	0	0	0.8794000148773193	345.6298833000001
333	7	7	0.8794000148773193	0.7433101999995415
334	1	1	0.8794000148773193	345.6298833000001
335	3	3	0.8794000148773193	0.7433101999995415
336	7	7	0.8794000148773193	345.6298833000001
337	2	2	0.8794000148773193	0.7433101999995415
338	2	2	0.8794000148773193	345.6298833000001
339	3	3	0.8794000148773193	0.7433101999995415
340	4	4	0.8794000148773193	345.6298833000001
341	0	0	0.8794000148773193	0.7433101999995415
342	3	3	0.8794000148773193	345.6298833000001
343	1	1	0.8794000148773193	0.7433101999995415
344	0	6	0.8794000148773193	345.6298833000001
345	1	1	0.8794000148773193	0.7433101999995415
346	9	9	0.8794000148773193	345.6298833000001
347	4	4	0.8794000148773193	0.7433101999995415
348	9	9	0.8794000148773193	345.6298833000001
349	9	9	0.8794000148773193	0.7433101999995415
350	1	1	0.8794000148773193	345.6298833000001
351	7	7	0.8794000148773193	0.7433101999995415
352	0	8	0.8794000148773193	345.6298833000001
353	3	3	0.8794000148773193	0.7433101999995415
354	6	6	0.8794000148773193	345.6298833000001
355	0	0	0.8794000148773193	0.7433101999995415
356	2	2	0.8794000148773193	345.6298833000001
357	4	4	0.8794000148773193	0.7433101999995415
358	8	8	0.8794000148773193	345.6298833000001
359	6	0	0.8794000148773193	0.7433101999995415
360	1	1	0.8794000148773193	345.6298833000001
361	6	2	0.8794000148773193	0.7433101999995415
362	2	2	0.8794000148773193	345.6298833000001
363	4	4	0.8794000148773193	0.7433101999995415
364	4	4	0.8794000148773193	345.6298833000001
365	7	7	0.8794000148773193	0.7433101999995415
366	3	3	0.8794000148773193	345.6298833000001
367	2	2	0.8794000148773193	0.7433101999995415
368	6	2	0.8794000148773193	345.6298833000001
369	5	5	0.8794000148773193	0.7433101999995415
370	0	0	0.8794000148773193	345.6298833000001
371	7	7	0.8794000148773193	0.7433101999995415
372	9	9	0.8794000148773193	345.6298833000001
373	4	4	0.8794000148773193	0.7433101999995415
374	6	0	0.8794000148773193	345.6298833000001
375	9	9	0.8794000148773193	0.7433101999995415
376	3	3	0.8794000148773193	345.6298833000001
377	9	9	0.8794000148773193	0.7433101999995415
378	3	4	0.8794000148773193	345.6298833000001
379	2	2	0.8794000148773193	0.7433101999995415
380	5	5	0.8794000148773193	345.6298833000001
381	6	0	0.8794000148773193	0.7433101999995415
382	0	2	0.8794000148773193	345.6298833000001
383	3	3	0.8794000148773193	0.7433101999995415
384	5	5	0.8794000148773193	345.6298833000001
385	8	8	0.8794000148773193	0.7433101999995415
386	1	1	0.8794000148773193	345.6298833000001
387	6	6	0.8794000148773193	0.7433101999995415
388	2	2	0.8794000148773193	345.6298833000001
389	6	6	0.8794000148773193	0.7433101999995415
390	6	6	0.8794000148773193	345.6298833000001
391	4	4	0.8794000148773193	0.7433101999995415
392	9	9	0.8794000148773193	345.6298833000001
393	5	5	0.8794000148773193	0.7433101999995415
394	6	2	0.8794000148773193	345.6298833000001
395	0	0	0.8794000148773193	0.7433101999995415
396	6	4	0.8794000148773193	345.6298833000001
397	6	6	0.8794000148773193	0.7433101999995415
398	1	1	0.8794000148773193	345.6298833000001
399	2	2	0.8794000148773193	0.7433101999995415
400	0	0	0.8794000148773193	345.6298833000001
401	9	9	0.8794000148773193	0.7433101999995415
402	7	7	0.8794000148773193	345.6298833000001
403	0	0	0.8794000148773193	0.7433101999995415
404	4	4	0.8794000148773193	345.6298833000001
405	4	4	0.8794000148773193	0.7433101999995415
406	2	6	0.8794000148773193	345.6298833000001
407	6	6	0.8794000148773193	0.7433101999995415
408	2	2	0.8794000148773193	345.6298833000001
409	3	1	0.8794000148773193	0.7433101999995415
410	0	0	0.8794000148773193	345.6298833000001
411	6	6	0.8794000148773193	0.7433101999995415
412	7	7	0.8794000148773193	345.6298833000001
413	0	2	0.8794000148773193	0.7433101999995415
414	9	9	0.8794000148773193	345.6298833000001
415	4	4	0.8794000148773193	0.7433101999995415
416	2	2	0.8794000148773193	345.6298833000001
417	1	1	0.8794000148773193	0.7433101999995415
418	5	5	0.8794000148773193	345.6298833000001
419	4	4	0.8794000148773193	0.7433101999995415
420	5	5	0.8794000148773193	345.6298833000001
421	3	3	0.8794000148773193	0.7433101999995415
422	8	8	0.8794000148773193	345.6298833000001
423	5	5	0.8794000148773193	0.7433101999995415
424	8	8	0.8794000148773193	345.6298833000001
425	4	4	0.8794000148773193	0.7433101999995415
426	4	4	0.8794000148773193	345.6298833000001
427	8	8	0.8794000148773193	0.7433101999995415
428	9	9	0.8794000148773193	345.6298833000001
429	8	8	0.8794000148773193	0.7433101999995415
430	6	6	0.8794000148773193	345.6298833000001
431	2	2	0.8794000148773193	0.7433101999995415
432	4	4	0.8794000148773193	345.6298833000001
433	4	4	0.8794000148773193	0.7433101999995415
434	2	2	0.8794000148773193	345.6298833000001
435	4	4	0.8794000148773193	0.7433101999995415
436	1	1	0.8794000148773193	345.6298833000001
437	6	6	0.8794000148773193	0.7433101999995415
438	1	1	0.8794000148773193	345.6298833000001
439	3	3	0.8794000148773193	0.7433101999995415
440	0	0	0.8794000148773193	345.6298833000001
441	7	9	0.8794000148773193	0.7433101999995415
442	8	8	0.8794000148773193	345.6298833000001
443	8	8	0.8794000148773193	0.7433101999995415
444	4	6	0.8794000148773193	345.6298833000001
445	5	5	0.8794000148773193	0.7433101999995415
446	3	3	0.8794000148773193	345.6298833000001
447	1	1	0.8794000148773193	0.7433101999995415
448	9	9	0.8794000148773193	345.6298833000001
449	5	5	0.8794000148773193	0.7433101999995415
450	3	3	0.8794000148773193	345.6298833000001
451	3	3	0.8794000148773193	0.7433101999995415
452	6	0	0.8794000148773193	345.6298833000001
453	1	1	0.8794000148773193	0.7433101999995415
454	6	0	0.8794000148773193	345.6298833000001
455	2	2	0.8794000148773193	0.7433101999995415
456	9	9	0.8794000148773193	345.6298833000001
457	4	2	0.8794000148773193	0.7433101999995415
458	0	0	0.8794000148773193	345.6298833000001
459	6	6	0.8794000148773193	0.7433101999995415
460	0	3	0.8794000148773193	345.6298833000001
461	4	4	0.8794000148773193	0.7433101999995415
462	2	2	0.8794000148773193	345.6298833000001
463	0	0	0.8794000148773193	0.7433101999995415
464	0	0	0.8794000148773193	345.6298833000001
465	3	3	0.8794000148773193	0.7433101999995415
466	3	3	0.8794000148773193	345.6298833000001
467	8	8	0.8794000148773193	0.7433101999995415
468	2	2	0.8794000148773193	345.6298833000001
469	8	8	0.8794000148773193	0.7433101999995415
470	9	9	0.8794000148773193	345.6298833000001
471	2	4	0.8794000148773193	0.7433101999995415
472	0	0	0.8794000148773193	345.6298833000001
473	7	7	0.8794000148773193	0.7433101999995415
474	0	6	0.8794000148773193	345.6298833000001
475	4	4	0.8794000148773193	0.7433101999995415
476	4	4	0.8794000148773193	345.6298833000001
477	9	9	0.8794000148773193	0.7433101999995415
478	2	2	0.8794000148773193	345.6298833000001
479	9	9	0.8794000148773193	0.7433101999995415
480	5	5	0.8794000148773193	345.6298833000001
481	9	9	0.8794000148773193	0.7433101999995415
482	3	3	0.8794000148773193	345.6298833000001
483	7	7	0.8794000148773193	0.7433101999995415
484	5	5	0.8794000148773193	345.6298833000001
485	7	7	0.8794000148773193	0.7433101999995415
486	8	8	0.8794000148773193	345.6298833000001
487	1	1	0.8794000148773193	0.7433101999995415
488	0	0	0.8794000148773193	345.6298833000001
489	0	0	0.8794000148773193	0.7433101999995415
490	6	3	0.8794000148773193	345.6298833000001
491	6	4	0.8794000148773193	0.7433101999995415
492	8	8	0.8794000148773193	345.6298833000001
493	9	9	0.8794000148773193	0.7433101999995415
494	7	7	0.8794000148773193	345.6298833000001
495	9	9	0.8794000148773193	0.7433101999995415
496	1	1	0.8794000148773193	345.6298833000001
497	2	2	0.8794000148773193	0.7433101999995415
498	7	7	0.8794000148773193	345.6298833000001
499	0	0	0.8794000148773193	0.7433101999995415
500	2	2	0.8794000148773193	345.6298833000001
501	0	0	0.8794000148773193	0.7433101999995415
502	5	5	0.8794000148773193	345.6298833000001
503	7	7	0.8794000148773193	0.7433101999995415
504	1	1	0.8794000148773193	345.6298833000001
505	8	8	0.8794000148773193	0.7433101999995415
506	2	2	0.8794000148773193	345.6298833000001
507	2	2	0.8794000148773193	0.7433101999995415
508	2	2	0.8794000148773193	345.6298833000001
509	2	2	0.8794000148773193	0.7433101999995415
510	4	4	0.8794000148773193	345.6298833000001
511	4	2	0.8794000148773193	0.7433101999995415
512	6	6	0.8794000148773193	345.6298833000001
513	1	1	0.8794000148773193	0.7433101999995415
514	9	9	0.8794000148773193	345.6298833000001
515	8	8	0.8794000148773193	0.7433101999995415
516	5	5	0.8794000148773193	345.6298833000001
517	1	1	0.8794000148773193	0.7433101999995415
518	9	9	0.8794000148773193	345.6298833000001
519	1	1	0.8794000148773193	0.7433101999995415
520	2	2	0.8794000148773193	345.6298833000001
521	8	8	0.8794000148773193	0.7433101999995415
522	3	3	0.8794000148773193	345.6298833000001
523	8	8	0.8794000148773193	0.7433101999995415
524	9	9	0.8794000148773193	345.6298833000001
525	2	2	0.8794000148773193	0.7433101999995415
526	4	4	0.8794000148773193	345.6298833000001
527	2	2	0.8794000148773193	0.7433101999995415
528	8	8	0.8794000148773193	345.6298833000001
529	0	8	0.8794000148773193	0.7433101999995415
530	2	2	0.8794000148773193	345.6298833000001
531	0	0	0.8794000148773193	0.7433101999995415
532	5	5	0.8794000148773193	345.6298833000001
533	8	8	0.8794000148773193	0.7433101999995415
534	8	8	0.8794000148773193	345.6298833000001
535	5	5	0.8794000148773193	0.7433101999995415
536	3	3	0.8794000148773193	345.6298833000001
537	9	9	0.8794000148773193	0.7433101999995415
538	4	4	0.8794000148773193	345.6298833000001
539	3	3	0.8794000148773193	0.7433101999995415
540	4	4	0.8794000148773193	345.6298833000001
541	2	4	0.8794000148773193	0.7433101999995415
542	5	5	0.8794000148773193	345.6298833000001
543	1	1	0.8794000148773193	0.7433101999995415
544	0	0	0.8794000148773193	345.6298833000001
545	1	1	0.8794000148773193	0.7433101999995415
546	2	2	0.8794000148773193	345.6298833000001
547	0	0	0.8794000148773193	0.7433101999995415
548	4	6	0.8794000148773193	345.6298833000001
549	9	9	0.8794000148773193	0.7433101999995415
550	6	6	0.8794000148773193	345.6298833000001
551	1	1	0.8794000148773193	0.7433101999995415
552	5	5	0.8794000148773193	345.6298833000001
553	1	1	0.8794000148773193	0.7433101999995415
554	1	1	0.8794000148773193	345.6298833000001
555	1	1	0.8794000148773193	0.7433101999995415
556	9	9	0.8794000148773193	345.6298833000001
557	3	3	0.8794000148773193	0.7433101999995415
558	6	4	0.8794000148773193	345.6298833000001
559	5	5	0.8794000148773193	0.7433101999995415
560	3	3	0.8794000148773193	345.6298833000001
561	6	6	0.8794000148773193	0.7433101999995415
562	2	6	0.8794000148773193	345.6298833000001
563	0	6	0.8794000148773193	0.7433101999995415
564	4	4	0.8794000148773193	345.6298833000001
565	0	6	0.8794000148773193	0.7433101999995415
566	0	0	0.8794000148773193	345.6298833000001
567	5	5	0.8794000148773193	0.7433101999995415
568	8	8	0.8794000148773193	345.6298833000001
569	0	3	0.8794000148773193	0.7433101999995415
570	3	3	0.8794000148773193	345.6298833000001
571	4	4	0.8794000148773193	0.7433101999995415
572	0	6	0.8794000148773193	345.6298833000001
573	7	7	0.8794000148773193	0.7433101999995415
574	7	7	0.8794000148773193	345.6298833000001
575	8	8	0.8794000148773193	0.7433101999995415
576	9	9	0.8794000148773193	345.6298833000001
577	0	0	0.8794000148773193	0.7433101999995415
578	3	3	0.8794000148773193	345.6298833000001
579	8	8	0.8794000148773193	0.7433101999995415
580	7	7	0.8794000148773193	345.6298833000001
581	6	6	0.8794000148773193	0.7433101999995415
582	7	7	0.8794000148773193	345.6298833000001
583	9	9	0.8794000148773193	0.7433101999995415
584	3	3	0.8794000148773193	345.6298833000001
585	4	4	0.8794000148773193	0.7433101999995415
586	0	6	0.8794000148773193	345.6298833000001
587	6	6	0.8794000148773193	0.7433101999995415
588	5	5	0.8794000148773193	345.6298833000001
589	3	0	0.8794000148773193	0.7433101999995415
590	1	1	0.8794000148773193	345.6298833000001
591	1	1	0.8794000148773193	0.7433101999995415
592	5	5	0.8794000148773193	345.6298833000001
593	9	9	0.8794000148773193	0.7433101999995415
